m_id,prime,C1,C2,C3,C4,C5,C6,Valence,Arousal,like,u_id
96,none,0,1,0,-1,1,1,1,-1,1,4
94,popular,1,1,0,1,0,0,0,0,0,4
22,none,1,0,0,2,0,0,0,1,0,4
77,popular,1,1,0,0,0,1,1,0,1,4
24,lyrics,0,0,1,0,1,0,0,0,0,4
30,popular,1,0,0,1,0,0,0,1,0,4
67,none,0,-1,0,1,0,0,-1,1,0,4
65,popular,0,1,1,-1,0,0,0,-1,1,4
39,popular,1,2,0,0,0,0,1,0,2,4
78,lyrics,1,0,0,1,0,0,0,1,0,4
90,none,1,0,0,1,0,0,0,1,0,4
19,popular,0,1,1,-1,0,0,0,-1,1,4
15,none,0,0,1,1,0,0,-1,0,0,4
41,none,1,-1,1,1,0,0,-1,1,0,4
42,popular,1,0,1,1,1,0,0,1,1,4
44,popular,0,0,0,1,0,0,1,1,0,4
23,none,1,1,0,1,0,0,1,1,1,4
60,popular,1,1,0,1,0,0,1,1,1,4
88,va,0,1,1,-1,0,0,1,-1,2,4
61,popular,0,0,1,0,0,0,0,-1,1,4
92,lyrics,1,0,0,1,0,0,0,1,-1,4
83,lyrics,1,1,0,0,0,1,1,0,1,4
1,lyrics,0,0,1,0,1,0,0,0,1,4
3,popular,0,0,0,0,0,0,0,0,0,4
69,none,0,0,1,0,1,0,0,1,0,4
97,va,1,1,0,1,0,1,2,1,2,4
28,lyrics,1,1,0,0,0,0,1,0,1,4
62,va,1,1,0,2,0,0,1,1,0,4
75,none,0,0,0,0,1,0,0,0,0,4
71,lyrics,1,1,1,0,0,0,0,0,2,4
85,popular,1,0,0,1,0,0,0,1,0,4
38,va,-1,-1,0,-1,0,0,0,-1,0,4
36,lyrics,-1,-1,1,0,0,0,-1,-1,0,4
54,lyrics,1,0,0,1,0,0,0,0,0,4
58,none,1,0,1,1,0,0,0,1,0,4
32,lyrics,1,0,0,1,0,0,0,1,1,4
6,none,0,0,1,1,0,0,0,1,0,4
70,va,0,0,1,-1,0,0,0,-1,1,4
11,lyrics,-1,-1,1,1,0,0,-1,0,1,4
8,popular,1,-1,0,1,0,0,0,1,0,4
57,none,1,0,0,2,1,0,0,1,1,4
12,lyrics,1,1,0,1,0,0,0,1,1,4
26,none,1,0,0,1,0,0,0,1,1,4
13,popular,0,0,0,-1,0,0,0,-1,0,4
91,lyrics,0,0,1,1,0,0,0,0,0,4
76,none,1,1,0,1,0,0,1,1,1,4
25,va,0,0,-1,0,1,0,0,0,0,4
84,none,1,1,0,0,0,0,0,0,0,4
27,none,1,1,1,0,1,1,1,0,1,4
34,none,1,0,0,0,0,0,1,0,1,4
72,va,1,1,0,1,0,0,0,1,1,4
7,va,1,0,0,1,0,0,0,1,0,4
4,none,0,0,0,0,0,1,0,0,1,4
33,popular,1,0,0,1,0,0,0,1,0,4
43,lyrics,1,0,1,0,0,0,0,0,1,4
48,va,1,0,0,1,0,0,0,1,0,4
63,va,0,0,0,1,0,0,0,1,0,4
31,va,0,0,0,0,0,0,0,0,0,4
79,none,1,1,0,1,0,0,1,1,1,4
73,none,1,1,0,1,0,1,1,1,2,4
98,none,1,0,0,1,0,0,0,1,0,4
46,none,1,1,0,0,0,1,1,0,1,4
9,lyrics,1,1,0,0,0,1,1,0,1,4
89,va,1,2,0,1,0,1,2,1,2,4
40,va,1,0,0,1,0,0,0,1,0,4
66,popular,1,1,1,1,0,0,0,0,1,4
82,lyrics,1,0,1,1,0,0,0,1,0,4
68,none,1,0,1,1,1,0,0,1,1,4
95,none,1,1,0,0,1,0,0,0,1,4
50,none,1,0,0,1,0,0,0,1,0,4
81,lyrics,1,0,0,1,0,0,0,1,0,4
93,va,1,1,0,1,0,0,1,1,1,4
21,popular,1,1,0,1,1,1,1,0,1,4
55,none,1,1,0,1,1,0,1,1,1,4
5,popular,0,1,-1,-1,0,1,1,-1,1,4
17,va,0,-1,1,1,0,0,-1,1,0,4
29,none,0,0,0,1,0,0,0,1,0,4
56,none,1,0,0,1,0,0,0,1,0,4
74,popular,0,0,1,-1,1,0,-1,0,0,4
